Filename-->;fres200_410ms_15deg.RAW8;fres200_410ms_15deg_dark.RAW8;fres400_85_15deg.RAW8;fres400_85_15deg_dark.RAW8;IL200_4.7ms_15deg.RAW8;IL200_4.7ms_15deg_dark.RAW8;IL400_6.1ms_15deg.RAW8;IL400_6.1ms_15deg_dark.RAW8;water200_1.5s_15deg.RAW8;water200_1.5s_15deg_dark.RAW8;water400_259ms_15deg.RAW8;water400_259ms_15deg_dark.RAW8
Mode/Unit-->;;;;;;;;;;;;
Int.time[ms]-->;410,5248718;410,5248718;85,19192505;85,19192505;4,720886707;4,720886707;6,129270077;6,129270077;1491,4823;1491,4823;259,3998413;259,3998413
NrOfAverages-->;1;1;6;6;100;100;82;82;1;1;2;2
Smoothing-->;0;0;0;0;0;0;0;0;0;0;0;0
Wavelength [nm];200 mu 410 ms 15 deg air;200 mu 410 ms 15 deg air dark;400 mu 85 ms 15 deg air;400 mu 85 ms 15 deg air dark;200 mu 4.7 ms 15 deg IL;200 mu 4.7 ms 15 deg IL dark;400 mu 6.1 ms 15 deg IL;400 mu 6.1 ms 15 deg IL dark;200 mu 1.5 s 15 deg water;200 mu 1.5 s 15 deg water dark;400 mu 259 ms 15 deg water;400 mu 259 ms 15 deg water dark
318,667;811,0528564;794,1679077;154,1481781;141,8139496;6,264669418;2,584813118;10,20291042;4,004629612;3090,088623;3118,964844;574,6029663;592,2119141
319,224;891,9954834;864,0618286;175,0601654;161,2958832;9,751140594;3,096766233;14,26362419;5,396338463;3362,886475;3368,542969;626,1025391;643,6339722
319,781;789,0593262;780,0001831;164,858963;144,2854004;11,62946415;3,777900219;14,51247025;5,836213112;3019,027344;3029,298096;576,6994629;584,5886841
320,338;822,3591919;800,9015503;157,0343628;147,2686005;10,70846272;4,219715595;14,38884449;6,654647827;3040,05127;3010,906006;574,0522461;569,5162354
320,895;819,8216553;746,932251;150,9615631;149,4404907;10,47345734;4,299150467;13,91725159;6,31276083;2989,977295;2977,027832;562,998291;565,5387573
321,452;811,5775757;758,3258057;156,0396118;130,6741638;6,050967216;1,011907101;9,134559631;3,258547544;3080,853027;3108,592529;583,5429077;573,8278809
322,010;773,3048706;731,1522217;149,5810852;123,9779434;7,654716015;0,635101974;10,90332413;2,175577879;2845,61499;2906,902344;540,3634033;527,7003784
322,567;741,8504028;731,9118652;152,2923584;140,437027;16,43066978;3,619525671;17,81674194;5,910603046;2950,362305;2894,946777;531,0379639;571,0238037
323,124;830,4245605;814,9448853;164,3539581;159,9426422;14,76210403;4,658917904;15,9956255;6,702829838;3162,359131;3143,078125;599,0943604;621,0480347
323,681;837,8806763;843,99646;160,4772797;156,9514313;5,263200283;1,347969174;8,659533501;3,128947735;3346,914307;3329,283203;600,5228271;640,0859375
324,238;914,0337524;838,0836182;165,4766998;151,4662628;0,573796988;1,476365209;4,627599716;2,603354454;3495,543945;3471,629639;625,1291504;643,1499634
324,795;852,0784912;815,9376221;162,7706757;157,108078;8,0212183;2,909051418;13,14259815;5,410247326;3185,139893;3178,049316;595,7521973;616,5427246
325,352;767,5856323;720,9692993;148,2516479;134,4467926;7,742797375;2,078469276;11,16778755;2,446396112;2817,094238;2763,175049;530,2423706;550,565979
325,909;761,7036743;725,9507446;154,0232697;141,110321;9,693134308;1,978809953;12,6827631;3,129578352;2943,535889;2883,101563;561,3703613;557,0523682
326,466;763,4883423;756,8833008;157,3194275;149,2654877;11,71042824;3,010051727;14,64691162;4,959777832;3001,5;2974,833252;561,1912842;555,5028076
327,023;725,0640259;717,3150635;143,0880585;111,8389969;4,405445099;1,37210536;8,147280693;2,270891428;2853,527832;2781,549561;521,0351563;510,8199768
327,579;707,6063232;683,1585693;131,4439392;107,812355;2,079031944;-0,095014453;5,430316448;-0,056216802;2727,805908;2696,92749;500,661438;503,2050171
328,136;790,9556274;792,9350586;155,9561768;142,1076355;4,693151474;1,669098854;8,614884377;3,32491684;3133,062256;3085,039063;574,6307373;570,5408325
328,693;824,7355957;821,8464966;176,3761292;153,9259033;10,40272999;4,380728722;16,50533485;7,265163898;3264,390137;3231,687012;607,958252;628,475769
329,250;751,6797485;746,8453369;153,8089294;144,2590332;11,03451824;4,070750237;18,10692596;6,240789413;2950,354736;2907,682373;567,4030151;578,4749146
329,807;811,1437988;767,1278687;158,0167236;133,6404572;2,30400753;0,905550361;7,475065231;2,651523829;3175,879883;3132,805664;579,2153931;588,1824951
330,363;827,5106812;828,8837891;162,6796265;160,4322357;8,543697357;3,270043135;12,90138435;5,642698288;3259,51416;3232,835205;623,2133179;632,0031128
330,920;916,2666626;893,8366699;180,9783325;177,5908966;16,87379265;5,830909729;20,92947197;7,960421562;3450,093262;3503,647949;668,4946289;673,4685669
331,477;797,7896118;719,6240234;145,8144989;103,3916016;-1,209597468;-0,273581624;2,692522049;0,669065118;3060,851807;3026,778076;577,5948486;559,5469971
332,033;739,6621094;691,159729;143,5111237;116,8125534;2,937213659;0,564963996;8,170173645;1,3827914;2848,841309;2838,932129;524,2166138;536,2058716
332,590;788,317627;742,1105347;150,0222168;125,8041763;6,572542191;1,885869384;13,16893768;3,663958311;3085,356689;3000,736572;566,8985596;568,6697388
333,146;825,4644165;792,9247437;169,0315094;148,4392242;9,220944405;2,919288635;13,57723141;4,739693165;3249,751221;3253,998047;606,1450806;618,5332642
333,703;814,0750732;729,7559204;152,8808441;94,41405487;-5,035497665;-2,046009064;-3,5301404;-1,198609114;3225,831543;3170,30249;567,8095093;562,6438599
334,260;781,3989868;757,1751709;159,7314758;129,4818573;11,165555;2,024679422;12,45837688;2,748431683;3103,307861;3090,993652;573,4451904;578,2172241
334,816;896,3432617;866,880249;176,1447296;165,7649689;13,44909096;4,220107555;18,7061882;6,093966484;3446,407959;3392,821289;648,0477905;653,0005493
335,373;878,3639526;828,9226685;167,0772247;154,938858;10,8261776;2,169327259;14,54790878;4,825088501;3370,6875;3325,989746;627,0457153;635,0317383
335,929;821,2698364;810,8997192;164,4268494;155,76828;12,6253233;3,27974987;17,24895477;6,044917583;3235,994873;3180,898438;602,4639282;602,0148315
336,485;824,9859619;811,0196533;160,8077698;142,2887115;6,355696201;1,4575423;12,04305744;3,067651987;3247,614014;3249,375244;614,6156616;601,6029663
337,042;814,9827271;746,1035156;153,6190491;132,9696503;8,1033144;0,455998778;13,90048027;2,420152903;3087,144775;3021,70874;580,0674438;572,1645508
337,598;729,3304443;691,921936;150,036911;130,938736;11,60124969;1,919340253;14,23325634;2,447049141;2830,66626;2811,987061;539,5125732;541,031189
338,155;696,0657349;667,8324585;149,2364349;130,4235077;13,79425907;2,940987349;16,15132904;4,509260178;2771,966064;2726,631104;528,2958984;528,9654541
338,711;844,6734009;794,8662109;173,1716919;148,7625885;15,63060474;3,370366335;21,04728889;5,862452984;3131,983887;3168,765381;590,385437;602,9902344
339,267;758,3496094;736,859436;151,6152954;142,4280853;15,25300407;1,700491428;19,79021454;4,508888245;2888,779053;2846,738281;539,5653687;553,4852295
339,824;771,7866211;755,8265991;155,4004364;144,7558441;18,61321259;3,651095152;20,5617218;5,436170101;2987,789307;2917,60791;563,0199585;574,4611206
340,380;782,7977905;754,8268433;163,0805511;145,2558899;18,21485519;4,801090717;21,670681;5,655679226;2975,796387;2880,608887;561,5310059;566,9613037
340,936;823,90625;755,9130249;170,1929016;140,1038971;13,58888245;3,409504175;15,23954201;4,020342827;3104,397705;3019,95166;582,0931396;594,0246582
341,492;785,2459106;731,0880737;152,0653687;122,4670181;10,50497341;1,956283331;15,08787155;3,737439394;3041,678223;2972,647217;552,3388672;572,6531982
342,048;897,3209229;878,8797607;180,9511719;164,5982361;20,79580688;5,330116272;25,61025047;8,61836338;3509,394043;3456,819336;645,5256958;667,5002441
342,604;884,5553589;851,8847046;178,0667419;163,4324036;18,78028297;4,890025616;23,59328842;7,228051186;3392,54248;3317,838867;625,2575073;637,5038452
343,161;954,730835;930,8254395;187,6665955;172,4223022;18,86501503;5,651116848;23,30968475;9,180088997;3679,753906;3621,603271;682,9647827;705,4602661
343,717;808,2571411;786,7944946;162,5592499;150,917038;17,6283493;4,531685829;21,74547386;7,046369553;3145,820801;3056,480225;587,0076904;589,437561
344,273;839,8360596;817,8486328;181,6637268;160,592926;18,09749603;5,320689678;23,40049553;7,570012569;3342,453857;3240,695557;611,5575562;627,477356
344,829;826,2330933;795,1297607;168,4575653;134,3074493;5,267131805;0,625515878;10,4442091;2,6758883;3293,936523;3180,812988;596,3037109;599,6838379
345,385;883,3910522;876,9442139;184,4803009;154,6091919;22,5971756;3,558930635;23,61999893;6,873571396;3527,337891;3372,075439;642,5612793;644,5475464
345,941;798,6748657;726,2648926;158,2120514;125,3304596;16,98420334;2,643028021;19,22243309;4,417924881;3064,015137;2947,350342;579,6729126;529,7831421
346,497;816,1629028;751,3590698;155,9479828;118,1798248;7,174028397;0,061294805;10,9467783;1,282478571;3141,856934;3023,724854;583,1103516;543,852356
347,053;783,7307739;762,9723511;165,2596893;137,9473114;14,92414951;2,458413363;20,40120888;4,836597919;3009,186035;2936,187256;568,3858643;548,5681763
347,609;775,2044678;729,8563843;157,6072388;143,9275818;19,64166832;4,010547638;23,54459763;5,521125317;3006,687012;2885,726074;572,921814;558,9830322
348,164;817,2619019;756,8156128;162,7687988;142,420639;21,19607925;4,251297951;24,58748055;6,460712433;3121,457031;2987,564209;587,0011597;584,453064
348,720;899,4389038;857,0081787;184,1492462;152,1200867;14,73527718;2,447753668;18,89967728;4,22634697;3539,267578;3392,32959;651,0747681;652,5945435
349,276;776,7243652;745,1400757;164,0489044;115,64254;7,649354458;-1,104673862;13,335536;-0,909619868;3081,247559;3014,854004;568,7894287;547,1914063
349,832;805,847168;785,9957275;178,1036377;133,9513092;18,70828819;0,527982116;21,34489632;3,092372179;3192,893066;3092,280273;575,9897461;568,5853882
350,388;799,4564209;732,9875488;169,133255;137,1165771;21,07083321;1,308133006;24,14142799;3,433948755;3089,645752;2945,247803;570,6033936;567,5794067
350,943;835,1134644;756,3370972;175,0180511;119,1760788;11,18975925;-0,718299925;13,94948387;0,429123998;3320,192383;3164,637207;620,5727539;582,8361816
351,499;805,0847168;717,3574829;165,6872559;111,6795502;12,5525465;0,241324991;14,69633484;0,587379217;3174,807373;3019,718262;578,0330811;553,8511353
352,055;879,0322266;794,9786377;178,7892303;149,1150665;27,00846481;2,698296785;29,30624962;6,446266651;3313,376953;3148,212402;628,1838989;599,5728149
352,610;883,258728;780,8994751;183,7467499;158,434906;32,64369583;3,97975421;36,0790329;6,959554672;3307,987793;3146,897461;631,4529419;607,0146484
353,166;907,0625;805,9163208;190,047699;156,9377899;35,78186035;3,149443865;35,72823334;7,508102417;3482,496582;3181,9646;659,2476807;620,0270386
353,722;808,4468994;699,9453735;166,0475006;133,776062;32,09537506;1,528909087;30,55497742;4,812579632;3031,373291;2736,080078;564,6164551;533,0484009
354,277;859,8966675;696,8709106;171,1071472;142,9300537;38,15343857;3,230280161;35,31164169;6,472144604;3084,125244;2787,783936;577,1062012;545,9936523
354,833;829,3797607;696,5314941;170,1726532;102,0425186;22,1220665;-1,071878552;21,09667778;0,365464389;3170,05957;2860,410156;577,7346802;526,9790039
355,388;982,2124023;837,0873413;203,3583832;155,4669037;39,46004486;3,046296358;37,77322006;6,298424721;3623,656982;3332,644531;684,3057251;630,65271
355,944;943,1867676;772,6113892;184,5887909;126,2227783;32,77178574;2,286651134;34,83368301;5,827776432;3555,470215;3226,727783;635,9987793;553,5377197
356,499;881,3989868;718,1751709;184,0648041;124,9818573;42,15555573;1,814679384;39,44618225;3,565504789;3279,307861;2892,993652;586,4451904;528,7172241
357,055;897,2044067;731,1501465;185,793457;128,8109131;36,92993546;-0,734859228;33,26424408;-0,056100387;3393,551514;3001,894043;611,7640381;559,6988525
357,610;1003,717957;811,1608887;213,2450104;147,4794159;41,93544006;0,044942431;40,84908676;2,541311741;3762,876709;3318,936768;704,7718506;618,7067261
358,166;981,7322388;767,3710327;200,1333771;126,1818619;41,77773285;-0,838925064;37,68611145;0,904264867;3638,217285;3199,772217;682,6733398;567,361145
358,721;951,9412842;754,0186768;206,0873413;138,1218719;59,08912659;2,527559519;53,37554169;4,94571352;3514,585693;2995,371582;648,0714722;565,1022949
359,276;924,5202637;717,9259644;201,4320526;139,7727509;67,68914032;3,059267044;58,98781967;5,922604084;3418,786621;2856,002686;651,7002563;550,5341187
359,832;954,5664673;744,0317993;203,1732635;133,624115;64,18104553;0,447318137;54,65961075;2,701630116;3460,981689;2951,423828;667,1896362;558,6119385
360,387;1006,78656;775,1203613;217,2533264;133,6391907;66,3214798;-0,214311659;60,37894821;2,676017523;3656,653809;3095,775879;669,8621826;573,6769409
360,942;1035,005005;786,1040039;229,8125916;138,1363983;76,23660278;1,505990148;69,654953;4,639658451;3760,158936;3092,710693;694,5894775;590,664917
361,497;1041,560059;788,0526733;230,5360413;144,4609985;87,31711578;4,076934338;77,17315674;6,103781223;3784,61084;3085,506592;720,6720581;609,1272583
362,053;1034,851929;766,0168457;234,8131561;142,6215668;95,36600494;3,067594051;84,56493378;5,872569084;3723,529297;3008,364014;710,4832153;565,1008911
362,608;1122,178955;868,9397583;265,3916321;170,6084442;104,4860001;4,709012508;91,25730133;9,06875515;4171,203613;3333,057617;783,8515625;659,0442505
363,163;1103,550537;796,1574097;247,710083;134,9788208;94,52082062;-0,1249929;81,09289551;2,431604147;4070,770508;3146,922852;742,6062622;586,2041626
363,718;1114,150146;762,2539063;254,7470703;131,3285828;100,5570526;1,253230691;89,43110657;3,893686533;4002,682861;3106,306641;755,1541138;580,7750854
364,273;1075,866333;763,0800781;264,275116;134,798996;114,3691788;0,036429938;99,28604889;4,05462265;3915,437744;2974,615479;756,963562;566,6473389
364,828;1207,859863;843,2478027;281,7309875;147,8275452;121,324379;1,903342843;104,6106339;4,796209812;4369,499023;3354,282471;856,3671265;629,7705688
365,383;1186,38147;792,1958008;276,7474365;135,6520233;132,2400055;0,1743;113,1800385;2,284732342;4256,929688;3146,075684;832,4165649;589,2323608
365,938;1165,186646;700,9051514;267,9416809;87,60612488;122,4500427;-1,808755517;105,0655136;-0,249449477;4135,334473;2912,895752;786,3410034;512,75354
366,493;1207,384644;742,2588501;296,3626404;126,329422;149,6315308;0,833140194;131,633667;3,991179705;4219,831543;2904,326172;822,3859253;543,7786865
367,048;1230,086426;703,8748779;303,3356018;149,4307251;171,2113342;3,56020689;149,7979126;6,106235981;4272,245605;2884,799805;842,2938843;564,996582
367,603;1322,041748;782,020813;328,041626;150,1222382;178,1339111;2,3775208;156,5146332;5,262757778;4517,649414;3116,379883;900,1708374;605,1038208
368,158;1379,609619;848,9277954;353,2062378;168,939743;202,1822815;4,879232407;176,4082031;8,837212563;4687,843262;3243,010254;943,7885742;634,0355225
368,713;1487,746704;883,8467407;364,0562134;179,9259338;216,3343506;5,770724297;189,5289001;9,509062767;5037,397461;3498,687988;998,4692383;679,4759521
369,268;1476,713135;835,1398315;370,2021179;147,6425018;211,6877136;1,305330515;183,6534271;4,553798199;5006,240234;3306,853027;979,7783813;619,6912231
369,823;1439,513916;762,9467773;370,2948303;145,4429626;229,9852448;2,838883162;203,330658;6,690608978;4797,415527;3002,085693;991,1826782;597,5494385
370,377;1464,564941;808,9268799;395,1524658;160,2729187;249,0057068;3,949249744;217,0455627;7,349420547;5015,814941;3149,006592;1021,244385;596,53479
370,932;1525,075073;766,6090698;392,1210632;118,3890533;236,8553619;-0,683305681;205,0734558;0,803418458;5161,399414;3180,718506;1023,888428;554,5359497
371,487;1535,642944;762,22229;402,9327698;128,4898682;265,8354797;1,433812737;233,1864014;2,577049971;5055,728516;3006,180908;1027,16394;567,7518311
372,042;1652,006714;862,9151611;439,3138428;172,104248;297,1636353;5,709465504;261,061554;8,14226532;5441,461426;3253,959961;1105,692505;634,5261841
372,596;1688,727539;873,9093018;461,8111877;179,269928;312,2426147;5,589572906;276,3865967;8,82527256;5693,284668;3376,936768;1185,416504;653,5219116
373,151;1644,076904;767,9796143;461,1763;147,6152191;321,9350281;1,648279667;282,8395996;5,873083115;5391,405273;3045,216064;1118,228027;569,0735474
373,706;1744,190063;862,9400024;489,2384033;159,9418182;347,5476379;3,509008169;305,0369568;8,312653542;5635,210449;3218,058594;1182,362549;602,0444336
374,260;1782,258667;835,8994751;501,5800781;161,7682495;363,7937012;5,419754028;318,3839111;8,422969818;5692,987793;3192,897461;1209,452881;598,0146484
374,815;1777,124756;799,8966675;512,5854492;150,6011047;384,1640015;4,969805717;335,5765381;6,447398663;5728,902832;3069,886475;1218,820435;585,0126343
375,369;1809,445313;764,9873047;524,453125;143,7832031;394,2691956;2,898137331;349,2276001;4,531512737;5850,638672;2979,246826;1239,092285;584,5792236
375,924;1879,475464;775,21875;534,7312012;135,8226013;412,6908569;1,693877459;361,9180298;2,186854601;6094,622559;3038,166992;1287,498291;565,2492676
376,478;1891,829468;697,4570313;532,2322998;112,0298309;418,4801025;0,049492545;368,0240479;1,842102528;5987,811523;2862,114014;1255,224487;510,4242859
377,033;1917,678101;697,0341797;549,1409912;134,1245117;443,3374634;1,937275052;393,2125244;4,994280815;6005,052246;2752,433105;1302,300049;530,6136475
377,587;1970,228271;701,2555542;570,8411255;124,4955368;457,1385498;2,283200502;399,4376526;4,430249214;6183,732422;2885,313232;1335,231323;545,7762451
378,142;2054,595215;809,1583252;608,097168;144,9789886;486,2473755;0,904989839;428,1506348;2,809640169;6594,798828;3176,926514;1431,150391;606,204834
378,696;2062,009766;752,9781494;622,0957031;142,9483185;515,5751953;3,178305387;456,3688354;5,446273327;6480,362793;2895,210449;1433,161865;556,0725098
379,251;2137,033691;745,0836182;651,4766846;136,1329193;540,7238159;2,496365309;477,2739258;4,969208241;6646,543945;2875,629639;1461,62915;546,6499634
379,805;2164,129395;723,0646362;660,8881226;140,2963562;562,0108643;1,416714549;493,4978638;4,359714031;6797,971191;2915,554199;1495,234985;546,6359863
380,359;2374,694092;885,9086304;721,937561;184,7698059;599,3377075;5,159585953;526,6817017;9,739916801;7544,263184;3558,933838;1653,883423;682,0213623
380,913;2298,271484;776,0046387;720,6143188;144,6194916;618,6206665;3,587818384;541,5703125;6,458102703;7159,161621;3041,315674;1587,40918;575,5919189
381,468;2369,639893;772,8654785;742,2980347;157,4291229;635,0957031;4,190379143;560,5009155;6,96002388;7322,962891;3064,762451;1644,852295;592,9897461
382,022;2414,44043;752,8193359;748,8171387;152,2546082;659,7523193;4,341228962;584,086731;7,960660934;7251,570313;2917,579102;1641,177734;552,4558105
382,576;2448,183838;768,9608154;781,1011963;149,2787018;680,0336914;3,038624525;602,6236572;5,605049133;7541,839844;3068,141602;1715,344971;587,5597534
383,130;2493,497803;786,9254761;790,4051514;158,7726746;702,0758667;3,62927556;622,3065186;7,398220062;7674,772461;2997,000977;1745,178223;589,5337524
383,685;2582,732422;806,9304199;827,020752;156,2735138;743,9003296;4,439185143;653,9481201;8,251811028;7931,920898;3090,020508;1793,910034;603,0374146
384,239;2627,68457;750,1602173;831,5380249;129,6459656;747,7805176;0,884955347;663,8270874;2,968150854;7836,855469;2956,934082;1843,23877;563,7062378
384,793;2797,627197;889,0540771;870,7833862;161,6278992;762,1270142;1,566908479;679,0463867;4,518396378;8457,65332;3423,512207;1926,238281;648,1282349
385,347;2841,003418;852,9990234;908,2918091;163,785202;795,1712646;2,947921753;701,8701782;6,958180428;8629,992188;3396,293457;1986,644287;648,0878296
385,901;2779,469238;777,9458618;909,9077148;154,2761383;825,1286621;4,618900299;730,7119141;7,56867075;8457,387695;3087,082031;1971,63855;588,0487671
386,455;2916,537842;805,9053345;945,0827026;166,1025696;844,5546875;5,259646416;755,6686401;7,849718094;8698,164063;3264,920898;2025,728882;626,5189819
387,009;2946,541016;768,1152344;946,1243286;141,1383057;875,2953491;2,875783205;774,8601074;4,773649693;8716,498047;3118,755371;2025,119385;568,1731567
387,563;3003,225098;807,0456543;977,7995605;142,4597931;904,8579102;1,907063723;805,855896;3,847780943;8816,398438;3144,47876;2099,84082;572,6220703
388,117;3016,242676;766,4656982;998,0628662;118,3646393;921,2608643;0,339333028;818,2990723;1,963934064;9032,073242;3036,148438;2113,632813;551,9306641
388,671;3019,930176;730,0184937;1029,573853;132,4551697;961,3275146;2,977563858;849,998291;6,092058659;8929,579102;2937,370605;2127,060547;545,1021118
389,225;3048,920654;755,8294067;1051,561768;153,2563171;995,9628906;4,50104332;884,1861572;8,058082581;9025,874023;2962,619141;2179,152344;576,9631958
389,778;3207,518555;821,9678955;1075,671021;154,779892;1007,072937;2,008495092;894,8189697;4,470805645;9527,051758;3229,169434;2255,67627;606,0649414
390,332;3217,604736;745,2005005;1080,849609;130,9861603;1030,352905;0,854213774;913,2980957;2,552960396;9548,071289;3032,094238;2233,137451;561,7358398
390,886;3440,231445;914,1716919;1136,529907;162,4812622;1066,080933;1,874744058;946,6533813;4,431406975;10181,20215;3559,979736;2406,779541;665,7146606
391,440;3412,046631;837,0418701;1173,917847;152,7924957;1091,281616;2,507132769;974,149292;4,384418011;10004,28516;3252,463867;2412,664307;620,1193237
391,994;3448,258789;754,8994751;1171,746704;147,1015778;1132,153687;5,389754295;1010,81073;7,825408459;9773,987305;2927,897461;2393,952881;551,5146484
392,547;3419,620605;733,2218018;1187,57251;115,9897919;1146,662231;1,673821449;1024,541626;4,16242218;9815,714844;2894,178955;2430,641846;525,7514648
393,101;3499,411865;787,9866333;1230,079468;142,2830811;1195,274292;3,338150263;1068,022705;5,848595619;10272,61719;3065,243896;2517,059326;597,0786743
393,655;3671,12793;857,9596558;1264,033936;165,9451599;1223,875488;4,01864624;1096,274048;7,592870235;10595,80469;3339,136963;2607,789795;643,5588989
394,208;3655,56958;791,947937;1299,362061;157,443161;1255,583496;4,378861904;1121,070557;7,641812325;10564,45117;3121,090332;2631,737793;610,050293
394,762;3767,285889;795,9210205;1336,14978;158,1052551;1294,504639;5,279357433;1158,151123;9,203159332;10676,6377;3136,983154;2650,968506;607,0305176
395,315;3824,606445;804,8648071;1361,591064;158,4290161;1351,040771;6,480392456;1204,393555;9,789301872;10785,94141;3158,759766;2687,819336;615,4891968
395,869;3822,75293;734,5603027;1360,325684;105,0474243;1350,543945;-0,062408872;1202,948608;1,767505646;10755,92871;2954,524658;2707,592285;532,5001831
396,423;3912,998779;767,1248169;1396,842041;139,9732819;1370,6427;2,175606489;1231,619751;5,444248676;11060,78809;2999,793457;2813,572021;567,6802368
396,976;3906,832764;697,9324951;1424,974976;131,7738647;1407,005127;2,659146309;1265,989624;5,398123264;11127,98438;2837,028809;2817,509277;527,0389404
397,530;4000,10083;740,9381104;1455,630859;139,9414978;1439,194458;3,079042673;1297,921509;5,92243576;11260,1543;2857,05127;2888,77417;535,5430908
398,083;4081,454834;714,02948;1473,53894;130,6237183;1473,984619;2,327361345;1327,838379;4,287028313;11202,91113;2709,414307;2862,579346;524,6101685
398,636;4169,368652;718,0906372;1509,713135;133,467453;1524,922974;2,386235952;1368,908203;5,578867435;11541,75586;2774,657471;2960,960205;536,1550903
399,190;4189,643066;728,22229;1546,266113;128,6565399;1539,745483;1,073812842;1382,735229;3,455098867;11725,72852;2913,180908;3018,163818;543,7518311
399,743;4343,914063;797,144043;1578,444092;137,4765472;1574,017212;1,125252843;1413,187622;3,24886179;12095,36719;3175,869873;3136,977051;578,6943359
400,296;4331,541016;748,262085;1605,217407;123,8299866;1657,324463;1,823079824;1482,549194;5,369183064;12047,93066;2878,339111;3091,040527;539,2810669
400,850;4425,150391;805,1069946;1634,153931;137,8035889;1690,887939;3,975934029;1511,571289;5,017665386;12326,25098;3033,722656;3185,73291;575,6671753
401,403;4523,681152;828,9503174;1672,49646;155,1102295;1700,219849;4,228818417;1523,806396;7,227145672;12605,52148;3132,099609;3278,848145;613,552002
401,956;4617,609375;794,2215576;1717,059082;136,8230896;1723,040527;2,723825693;1549,944946;5,125840187;12733,70703;3271,177979;3288,130859;600,2513428
402,510;4696,36084;800,0065308;1752,221802;157,2864685;1777,893799;4,897783756;1602,624878;8,372711182;12947,21777;3233,323242;3358,497559;612,0933228
403,063;4666,199707;750,1290283;1765,583862;135,1406708;1810,152222;1,785528779;1629,593018;2,688093185;12852,91504;3013,810303;3368,770508;563,1833496
403,616;4704,246094;715,9411621;1805,805542;139,9420166;1886,275879;4,568986893;1696,959717;6,580930233;12894,24609;2889,063232;3390,417725;551,5452881
404,169;4817,606445;756,0116577;1844,684204;139,6206818;1893,759888;3,337688923;1708,448486;4,970201015;13111,37402;2937,34375;3490,740234;555,0971069
404,722;4943,206055;836,9613037;1898,294678;162,6121063;1956,597046;4,278615952;1765,524536;8,117238045;13480,85352;3171,143311;3588,367188;604,5601196
405,275;5005,346191;796,2370605;1922,779419;139,4923859;1987,708862;3,48354125;1788,672119;6,637821674;13509,17383;3049,239502;3607,859375;558,2626953
405,828;5050,477051;789,0299683;1970,899048;158,6237946;2019,087891;4,937352657;1824,641724;8,396778107;13697,9248;3094,41626;3663,601318;599,1105347
406,381;5033,705078;742,9088135;1991,450928;144,4365082;2064,509277;5,129581928;1865,412598;7,98381567;13726,27051;2827,934814;3669,894531;558,0215454
406,934;5123,882324;793,9545288;2039,238281;151,1109467;2099,289307;4,908740997;1896,072266;7,751477718;13994,64844;2971,116455;3771,546875;598,0551147
407,487;5211,912598;773,0390625;2061,42334;150,4586792;2138,302002;3,787184477;1938,500488;6,835676193;14161,20117;2967,452637;3842,531738;570,1172485
408,040;5365,017578;826,0622559;2113,253662;157,2959595;2260,134521;5,066757679;2030,518066;7,847551346;14470,90039;3172,544678;3913,124512;600,6342773
408,593;5480,942871;854,4174194;2153,127686;143,1897583;2255,942627;2,850221157;2033,136108;4,757283211;14675,61719;3370,956543;4010,858887;621,8952026
409,146;5710,20459;1072,150146;2249,126709;201,1442566;2312,099854;6,7351408;2091,215576;10,66341209;15571,55176;4118,894043;4170,76416;783,1988525
409,699;5741,146973;1009,48468;2255,984863;169,2012024;2332,873779;2,698983669;2105,172852;6,549037933;15748,64551;4055,223877;4209,526855;732,4445801
410,252;5724,478516;885,2817993;2274,179688;158,1666718;2392,5625;2,572717667;2161,518066;6,966472626;15297,52441;3454,41748;4202,967773;644,2955322
410,805;5874,529785;984,1149902;2332,777588;181,6382751;2434,893799;3,285787582;2202,2146;8,63950634;15905,49121;3807,754395;4336,608398;728,6730347
411,358;6019,129395;1017,505249;2385,834229;168,3713837;2459,208252;1,448604345;2226,601807;2,878021717;16307,26758;4120,305664;4455,998535;752,4597168
411,910;6027,802246;887,4354858;2398,662598;150,0261688;2501,40918;1,989889264;2269,488525;4,232644081;16078,16113;3610,02832;4394,708984;655,9084473
412,463;5933,15332;782,1700439;2439,602539;140,647644;2558,55957;3,004774332;2319,512695;5,407039165;15747,15234;3062,973145;4354,202148;587,7134399
413,016;5997,831055;769,4151001;2485,993408;127,6893616;2674,756348;4,440264225;2416,473389;7,220730305;15936,5459;3077,947266;4407,248535;573,3934937
413,568;6117,158203;802,1911011;2556,47876;152,1512299;2690,457275;5,334386349;2438,415771;7,516504288;16158,78809;3184,057129;4583,195801;607,2289429
414,121;6250,635254;857,1381836;2571,441406;161,6422119;2725,756348;3,565360546;2465,366455;6,980649948;16387,19141;3318,846436;4612,201172;623,1900635
414,674;6280,978027;831,2293091;2631,502686;144,6577301;2773,714844;1,773683429;2514,454834;4,174513817;16380,94043;3212,20874;4648,495117;615,257019
415,226;6274,585449;768,1161499;2666,177979;151,1384735;2819,541992;4,695765972;2569,027588;6,444368362;16387,52734;2993,759033;4701,163574;578,6738892
415,779;6490,398926;819,9096069;2698,197021;114,7735519;2854,491211;0,171162501;2595,70874;0,97000128;16942,46875;3398,91333;4799,050781;604,2567749
